,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
0,2024-11-30 15:59:38.412581,-0.30115431547164917,-0.2914501428604126,0.9076297283172607,43.19712028191781,8.523442648670354,0.0,85,165,218,155,-3.599849,0.47301054,-3.6303658,522,299,154,87,0,0.0,0.0,0.0,66.96157325183052,-14.620150620668735,0.0,19.43266731200511,31.667035918009443,0.0,1,1
1,2024-11-30 15:59:38.647131,-0.30115431547164917,-0.2893745005130768,0.9076297283172607,301.541174348621,131.84081757457608,0.0,86,164,219,153,-3.6161544,-2.4560122,-4.052166,521,299,154,87,0,-121.50992780308957,-8.164410014360516,412.39562066599416,325.30562731853365,108.69722430523699,0.0,277.77672137870826,154.98441084391516,0.0,1,1
2,2024-11-30 15:59:38.857682,-0.2898639738559723,-0.28240782022476196,0.9107973575592041,296.30311102895115,128.27588130613879,0.0,86,164,219,154,-3.6847901,1.1613889,-3.8662086,521,299,154,87,0,-121.89729886938784,-8.081179900869186,412.27796701061857,320.0675639988639,105.13228803679968,0.0,272.5386580590384,151.41947457547786,0.0,1,1
3,2024-11-30 15:59:39.103747,0.02715788036584854,-0.26082661747932434,0.9645559787750244,153.674227484274,111.89326336666527,0.0,87,165,221,155,-3.3869255,-0.2392273,-4.0170975,519,298,154,87,0,-122.08372276825142,-8.101112862013856,412.22769548339585,177.4386804541867,88.74967009732617,0.0,129.90977451436132,135.03685663600436,0.0,1,1
4,2024-11-30 15:59:39.327738,0.02715788036584854,-0.25555291771888733,0.9645559787750244,152.88050307153918,109.433610883033,0.0,85,164,219,154,-3.118124,-1.567033,-3.8257651,521,299,154,87,0,-121.29644458965821,-8.367573130945063,412.45664389903436,176.64495604145188,86.2900176136939,0.0,129.11605010162648,132.57720415237208,0.0,1,1
5,2024-11-30 15:59:39.539149,0.02715788036584854,-0.2554035484790802,0.9651191234588623,153.21874583202856,108.78043782643549,0.0,86,164,220,154,-3.3827925,-2.4315076,-4.043077,520,299,154,87,0,-121.62471557812998,-8.863095438914831,412.3430815071386,176.98319880194126,85.6368445570964,0.0,129.45429286211586,131.92403109577458,0.0,1,1
6,2024-11-30 15:59:39.747361,-0.07676175236701965,-0.2554035484790802,0.9645559787750244,197.82439114328218,109.58910907662033,0.0,87,165,220,155,-3.1532834,-0.2390194,-3.9476037,519,298,154,87,0,-121.81498839267095,-8.108148887433572,412.30537678594106,221.58884411319488,86.44551580728124,0.0,174.05993817336946,132.7327023459594,0.0,1,1
7,2024-11-30 15:59:39.951134,-0.07676175236701965,-0.2554035484790802,0.964154064655304,197.8092560974174,109.28817571075842,0.0,86,164,220,154,-2.7449355,-1.2706943,-3.6692684,519,299,154,87,0,-121.78595403015854,-8.455328393902997,412.3081563344892,221.5737090673301,86.14458244141935,0.0,174.0448031275047,132.4317689800975,0.0,1,1
8,2024-11-30 15:59:40.152665,-0.07780688256025314,-0.25351983308792114,0.964154064655304,198.3066342340673,108.35740050196134,0.0,86,165,220,155,-3.3285718,0.5300503,-4.0453234,519,298,154,87,0,-121.83770386991274,-8.576294055331816,412.29194479532066,222.07108720398003,85.21380723262224,0.0,174.5421812641546,131.50099377130041,0.0,1,1
9,2024-11-30 15:59:40.387781,-0.07780688256025314,-0.2523361146450043,0.9645064473152161,198.10741676261134,108.20728023205986,0.0,87,164,221,153,-2.5307639,-1.1226277,-3.6663408,517,300,154,87,0,-121.64574310545747,-8.196697889912484,412.3526755185284,221.87186973252403,85.06368696272077,0.0,174.34296379269864,131.35087350139895,0.0,0,1
10,2024-11-30 15:59:40.595190,-0.07564791291952133,-0.25351983308792114,0.9645064473152161,198.0817630912045,108.08280338109309,0.0,87,164,221,153,-3.0059538,-1.6477814,-3.9999826,518,300,154,87,0,-122.56576687704194,-8.751307939277712,412.0637702165422,221.84621606111722,84.939210111754,0.0,174.3173101212918,131.22639665043218,0.0,1,1
11,2024-11-30 15:59:40.806581,-0.057272087782621384,-0.2523361146450043,0.9647641777992249,189.70270977718602,108.28508549797039,0.0,86,165,219,154,-3.8171175,-2.7973027,-3.9787793,519,299,154,87,0,-122.03324324674392,-8.061504650373957,412.243449145566,213.4671627470987,85.14149222863131,0.0,165.93825680727332,131.42867876730946,0.0,1,1
12,2024-11-30 15:59:41.045240,-0.057272087782621384,-0.2523361146450043,0.9647641777992249,189.83990611371956,108.12319903246119,0.0,86,166,220,155,-3.5295177,-0.32515478,-3.960411,519,298,154,87,0,-122.1729326349438,-8.212406935011625,412.2014529999004,213.60435908363226,84.9796057631221,0.0,166.07545314380687,131.26679230180028,0.0,1,1
13,2024-11-30 15:59:41.257294,-0.057272087782621384,-0.25868308544158936,0.9647641777992249,189.73431777547444,111.01659409876883,0.0,87,165,220,154,-3.5730813,-0.82600975,-3.799324,518,299,154,87,0,-122.06544930276984,-8.039353531556188,412.23337469737123,213.49877074538716,87.87300082942974,0.0,165.96986480556174,134.16018736810793,0.0,1,1
14,2024-11-30 15:59:41.461262,-0.057790156453847885,-0.25868308544158936,0.9647641777992249,190.37844363717295,111.56059647652035,0.0,87,163,219,153,-3.1861975,-1.5733218,-3.845974,518,301,154,87,0,-122.49544778361916,-7.462952964519962,412.11254494774107,214.14289660708565,88.41700320718125,0.0,166.61399066726025,134.70418974585942,0.0,1,1
15,2024-11-30 15:59:41.664010,-0.057790156453847885,-0.2570979595184326,0.9651162028312683,190.3703760617118,110.15937878847757,0.0,87,164,221,154,-2.81672,-1.6365175,-3.675559,517,300,154,87,0,-122.49717383854443,-8.14349179912674,412.0993602588927,214.13482903162452,87.01578551913848,0.0,166.6059230917991,133.30297205781665,0.0,1,1
16,2024-11-30 15:59:41.872803,-0.057790156453847885,-0.2570979595184326,0.9651162028312683,190.11807730878843,110.07385792366001,0.0,86,165,218,155,-3.892335,0.33677006,-4.1315713,519,299,154,87,0,-122.24035851685382,-8.249106061943746,412.1747885665135,213.88253027870115,86.93026465432092,0.0,166.35362433887573,133.2174511929991,0.0,1,1
17,2024-11-30 15:59:42.077966,-0.04519396647810936,-0.2570979595184326,0.9651162028312683,184.83795216549532,110.93731706937949,0.0,88,164,221,154,-2.9413927,0.074602604,-3.5865214,517,300,154,87,0,-122.34019514836969,-7.38295707519319,412.16469121231034,208.60240513540802,87.7937238000404,0.0,161.0734991955826,134.08091033871858,0.0,1,1
18,2024-11-30 15:59:42.279016,-0.0424816869199276,-0.2553645670413971,0.9657639265060425,183.20973442334974,109.41983952122469,0.0,87,164,221,153,-2.6755357,-1.3241963,-3.6387763,517,300,154,87,0,-121.87726551863513,-8.11823472468827,412.28272143525453,206.97418739326247,86.2762462518856,0.0,159.44528145343705,132.56343279056378,0.0,1,1
19,2024-11-30 15:59:42.529744,-0.0424816869199276,-0.2570979595184326,0.9657639265060425,183.74823500504942,109.5394613843062,0.0,86,166,220,156,-3.7253704,1.1029472,-3.7285674,518,298,154,87,0,-122.42334634228644,-8.692719293593195,412.11039484556755,207.51268797496215,86.3958681149671,0.0,159.98378203513673,132.68305465364529,0.0,1,1
20,2024-11-30 15:59:42.742701,-0.04519396647810936,-0.2620694041252136,0.9633966088294983,184.60233425800277,112.27312060310136,0.0,88,164,222,154,-2.6165452,0.99490166,-3.5884328,516,300,154,87,0,-122.06722862362328,-8.386845861341648,412.2264753898066,208.36678722791547,89.12952733376227,0.0,160.83788128809007,135.41671387244045,0.0,1,1
21,2024-11-30 15:59:42.956964,-0.04926528036594391,-0.26375579833984375,0.9630908966064453,186.69168980515366,113.18895798497822,0.0,87,164,220,154,-3.5614862,0.7748413,-3.7892616,518,300,154,87,0,-122.41280617635016,-8.201746976347193,412.1290737204963,210.45614277506635,90.04536471563912,0.0,162.92723683524093,136.3325512543173,0.0,1,1
22,2024-11-30 15:59:43.211809,-0.04926528036594391,-0.2620694041252136,0.9633966088294983,186.78620356879256,112.6237202385823,0.0,88,164,222,152,-2.6542664,-0.95140505,-3.669825,515,301,154,87,0,-122.51553505450009,-8.001636517535763,412.0992462088797,210.55065653870525,89.4801269692432,0.0,163.02175059887986,135.7673135079214,0.0,0,1
23,2024-11-30 15:59:43.419803,-0.04926528036594391,-0.2620694041252136,0.9633966088294983,186.6214678565805,113.2885526551843,0.0,86,164,219,153,-3.1404085,-1.3652236,-3.8818398,518,300,154,87,0,-122.34777493037961,-7.352892628610496,412.1583894463613,210.3859208264932,90.14495938584521,0.0,162.8570148866678,136.43214592452338,0.0,1,1
24,2024-11-30 15:59:43.628844,-0.05180566757917404,-0.23936577141284943,0.969546377658844,187.28311606179642,102.34496467570186,0.0,86,164,219,153,-3.2835622,-1.9434898,-3.9061005,518,300,154,87,0,-122.05897134519034,-7.953359798029599,412.2371691980681,211.04756903170912,79.20137140636277,0.0,163.5186630918837,125.48855794504095,0.0,1,1
25,2024-11-30 15:59:43.880840,-0.05156610533595085,-0.23936577141284943,0.969546377658844,187.7187819044592,102.15207671515475,0.0,87,164,220,154,-3.455094,-1.5218961,-3.7380273,517,300,154,87,0,-122.60521740498262,-8.105761862486567,412.07318186742856,211.48323487437193,79.00848344581566,0.0,163.9543289345465,125.29566998449383,0.0,1,1
26,2024-11-30 15:59:44.090801,-0.048909056931734085,-0.23936577141284943,0.969546377658844,186.31429659545773,101.60184962112547,0.0,86,164,222,153,-3.6650405,-0.96698093,-3.588365,517,299,154,87,0,-122.32649752756305,-8.67323532047007,412.1430379274697,210.07874956537046,78.45825635178637,0.0,162.549843625545,124.74544289046456,0.0,0,0
27,2024-11-30 15:59:44.299373,-0.048909056931734085,-0.25416848063468933,0.9657843112945557,186.51566144493765,108.93770668607942,0.0,87,163,221,151,-3.2633657,-2.1732585,-3.961708,516,302,154,87,0,-122.44817857953204,-8.043937386187372,412.1173054368025,210.28011441485035,85.79411341674033,0.0,162.75120847502495,132.0812999554185,0.0,0,0
28,2024-11-30 15:59:44.543615,-0.026862557977437973,-0.2582164406776428,0.9657843112945557,176.980576547746,111.26040048275641,0.0,88,162,222,152,-3.5812643,-2.3081112,-3.6740575,517,301,154,87,0,-122.31926554095222,-7.462619090548224,412.1698146942364,200.7450295176587,88.11680721341732,0.0,153.21612357783332,134.4039937520955,0.0,0,0
29,2024-11-30 15:59:44.754625,-0.006708011031150818,-0.2582164406776428,0.9657843112945557,168.37256448376286,110.29930921437642,0.0,87,164,220,152,-3.537067,-0.64522123,-3.7718437,519,299,154,87,0,-122.31283019165988,-8.416856331046803,412.1441791747487,192.13701745367555,87.15571594503733,0.0,144.60811151385013,133.4429024837155,0.0,0,1
30,2024-11-30 15:59:44.958289,-0.006708011031150818,-0.2582164406776428,0.9660661816596985,168.34158061389743,110.95069342256436,0.0,87,162,220,151,-3.7822332,-1.2601218,-3.4265423,518,300,154,87,0,-122.2824832696774,-7.740953615888587,412.1727349189564,192.10603358381013,87.80710015322526,0.0,144.57712764398474,134.09428669190345,0.0,0,1
31,2024-11-30 15:59:45.206165,-0.006364475004374981,-0.2582164406776428,0.9660661816596985,168.57549669596926,110.73653198582247,0.0,87,162,219,151,-3.0211577,-2.0566537,-3.808918,518,302,154,87,0,-122.6637174847892,-7.9247564216929725,412.05915405403067,192.33994966588196,87.59293871648339,0.0,144.81104372605657,133.88012525516154,0.0,0,0
32,2024-11-30 15:59:45.420788,0.006915804464370012,-0.2577555477619171,0.9661850333213806,162.58334581611555,111.15893302550462,0.0,88,162,221,152,-3.4712446,-0.65554905,-3.8398604,517,301,154,87,0,-122.33645416367015,-7.321030275289286,412.167053212391,186.34779878602825,88.01533975616553,0.0,138.81889284620286,134.30252629484372,0.0,0,0
33,2024-11-30 15:59:45.627194,0.006915804464370012,-0.25257477164268494,0.9675527215003967,162.43110013190048,108.05510980901417,0.0,87,164,221,153,-3.5505216,-3.2662468,-3.869331,516,300,154,87,0,-122.18023469194125,-8.069646286656742,412.194547323776,186.19555310181318,84.91151653967508,0.0,138.66664716198778,131.19870307835325,0.0,1,1
34,2024-11-30 15:59:45.879192,-0.03880491852760315,-0.22532397508621216,0.9735108017921448,182.01220136846408,95.66176144052359,0.0,86,164,221,153,-4.57452,-0.7069073,-4.0828776,517,299,154,87,0,-122.387357138426,-8.250621632706236,412.1273106392058,205.77665433837677,72.5181681711845,0.0,158.24774839855138,118.80535470986268,0.0,1,1
35,2024-11-30 15:59:46.092818,-0.057780344039201736,-0.2050972580909729,0.9764086604118347,190.06266078997223,87.00682055934519,0.0,87,164,221,153,-3.7335656,-0.35779,-3.92562,517,299,154,87,0,-122.47879335846599,-8.07988261170974,412.1026191878782,213.82711375988492,63.863227290006094,0.0,166.29820782005953,110.15041382868426,0.0,1,1
36,2024-11-30 15:59:46.301811,-0.0645647943019867,-0.2004927098751068,0.9770345687866211,192.72130808171158,85.04834398463451,0.0,88,165,222,154,-3.150207,-1.3872142,-3.7504175,516,299,154,87,0,-122.28751186661552,-8.053002533621576,412.1622970110647,216.48576105162428,61.90475071529543,0.0,168.9568551117989,108.1919372539736,0.0,1,1
37,2024-11-30 15:59:46.515915,-0.07614737749099731,-0.2004927098751068,0.9770345687866211,197.6627235154528,85.01693386009605,0.0,87,164,220,154,-3.5491705,-0.21030474,-3.7840981,517,299,154,87,0,-122.34448357671361,-8.080010022810102,412.14084223132056,221.4271764853655,61.87334059075695,0.0,173.8982705455401,108.16052712943514,0.0,1,1
38,2024-11-30 15:59:46.725389,-0.07614737749099731,-0.2004927098751068,0.9764086604118347,197.93888007225212,84.79335350195284,0.0,86,165,221,154,-4.844242,-2.2806869,-4.355051,517,299,154,87,0,-122.6065149007239,-8.340781500238078,412.05793880925705,221.70333304216484,61.64976023261375,0.0,174.17442710233942,107.93694677129193,0.0,1,1
39,2024-11-30 15:59:46.978989,-0.07589484006166458,-0.20224297046661377,0.9764086604118347,197.41476291995806,85.37244267963237,0.0,88,164,222,153,-2.9374988,-1.5899177,-3.8078165,516,300,154,87,0,-122.17889205690312,-8.527187366013008,412.1876205388881,221.17921588987076,62.228849410293286,0.0,173.65030995004537,108.51603594897146,0.0,1,1
40,2024-11-30 15:59:47.196355,-0.0645647943019867,-0.20965106785297394,0.975839376449585,193.36663352337914,89.4358814787739,0.0,87,164,220,153,-3.7889442,-1.510225,-3.9869745,517,300,154,87,0,-122.91137453455511,-7.598613506843537,411.9824955146671,217.13108649329183,66.2922882094348,0.0,169.60218055346644,112.57947474811297,0.0,1,1
41,2024-11-30 15:59:47.407355,-0.06298793852329254,-0.22209152579307556,0.9720478057861328,192.711100434179,94.71087300432174,0.0,86,166,221,154,-3.509866,1.4267087,-3.8483326,517,299,154,87,0,-122.81617334041258,-7.947364165042155,412.00815805652667,216.4755534040917,71.56727973498266,0.0,168.9466474642663,117.85446627366083,0.0,1,1
42,2024-11-30 15:59:47.641993,-0.06298793852329254,-0.21133820712566376,0.974674642086029,192.33214348088757,90.24669636737455,0.0,85,163,218,152,-4.1369395,-3.119974,-4.14443,519,301,154,87,0,-122.50274341653763,-7.633826269028987,412.107593508208,216.0965964508003,67.10310309803546,0.0,168.56769051097487,113.39028963671365,0.0,1,1
43,2024-11-30 15:59:47.854973,-0.06298793852329254,-0.21133820712566376,0.974674642086029,192.4828137975381,89.83616547010499,0.0,86,164,220,153,-3.6299603,-0.15975666,-3.8093886,518,300,154,87,0,-122.65663051144062,-8.033564176965447,412.05781711822937,216.2472667674508,66.6925722007659,0.0,168.71836082762542,112.97975873944407,0.0,1,1
44,2024-11-30 15:59:48.119275,-0.07311328500509262,-0.21133820712566376,0.974674642086029,196.49388010829546,90.1015342135213,0.0,87,165,220,154,-3.5423625,0.28102398,-3.7371383,517,300,154,87,0,-122.38045892971377,-7.78727619291557,412.14581603030086,220.25833307820818,66.95794094418221,0.0,172.72942713838276,113.2451274828604,0.0,1,1
45,2024-11-30 15:59:48.342805,-0.07311328500509262,-0.22053959965705872,0.974674642086029,196.71193694635792,93.60593215188088,0.0,88,165,221,154,-3.1470385,1.7637873,-3.674452,517,300,154,87,0,-122.60448984454685,-8.155710663192547,412.06617549523514,220.47638991627062,70.46233888254179,0.0,172.9474839764452,116.74952542121997,0.0,1,1
46,2024-11-30 15:59:48.552809,-0.07311328500509262,-0.21133820712566376,0.9752861261367798,196.5637775435581,90.05305224103981,0.0,86,163,219,152,-3.582362,-2.8174498,-3.8702865,519,301,154,87,0,-122.47201446783491,-7.773154158101541,412.1154792408971,220.3282305134708,66.90945897170072,0.0,172.7993245736454,113.19664551037889,0.0,1,1
47,2024-11-30 15:59:48.776517,-0.015974629670381546,-0.2069144994020462,0.97560715675354,172.1429249629016,88.22124702118637,0.0,88,163,220,152,-3.273785,-2.9351692,-3.9136853,516,301,154,87,0,-122.19640538728908,-7.725103384068775,412.2012460122707,195.9073779328143,65.07765375184728,0.0,148.3784719929889,111.36484029052546,0.0,1,1
48,2024-11-30 15:59:48.982189,-0.013519260101020336,-0.20552676916122437,0.9785211682319641,171.23803307794,87.30825980098874,0.0,87,164,221,152,-3.7684104,-4.360335,-4.0568686,515,301,154,87,0,-122.34656388527377,-7.783613764587386,412.15576198917995,195.0024860478527,64.16466653164964,0.0,147.4735801080273,110.45185307032783,0.0,1,1
49,2024-11-30 15:59:49.276814,0.012491356581449509,-0.20552676916122437,0.9785211682319641,160.74515439360016,87.43619518623197,0.0,89,165,223,155,-2.1596408,1.3060308,-3.702784,514,299,154,87,0,-122.80765393987036,-7.626500685674068,412.0168458226247,184.50960736351288,64.29260191689289,0.0,136.98070142368746,110.57978845557106,0.0,1,1
50,2024-11-30 15:59:49.506594,0.0009640170028433204,-0.20552676916122437,0.9785211682319641,165.18920614947353,87.60976796534823,0.0,87,163,221,153,-3.1805484,-3.1583023,-4.0127535,518,301,154,87,0,-122.39812079188789,-7.47962312456104,412.1439428232409,188.95365911938623,64.46617469600915,0.0,141.4247531795608,110.75336123468732,0.0,1,1
51,2024-11-30 15:59:49.716411,0.0009640170028433204,-0.20354020595550537,0.9789457321166992,164.7629307358699,86.60630775122235,0.0,86,164,219,153,-3.2790692,-1.1992168,-4.0352907,518,300,154,87,0,-121.97179016763629,-7.63470449768935,412.2666995134909,188.5273837057826,63.46271448188326,0.0,140.9984777659572,109.74990102056144,0.0,1,1
52,2024-11-30 15:59:49.975628,0.003018202492967248,-0.20354020595550537,0.9789457321166992,164.56651301616589,86.11292719665391,0.0,88,163,223,153,-3.7474747,-3.3953125,-4.1088595,516,301,154,87,0,-122.63982831319684,-8.085588610614467,412.06230888716925,188.33096598607858,62.96933392731482,0.0,140.8020600462532,109.25652046599299,0.0,1,1
53,2024-11-30 15:59:50.189033,0.003018202492967248,-0.206618532538414,0.9784210920333862,163.98342161411182,87.75095064007829,0.0,86,163,219,152,-3.6356783,-2.070491,-3.9839916,519,301,154,87,0,-122.05794159459323,-7.825778044211454,412.23200136817337,187.74787458402452,64.60735737073921,0.0,140.2189686441991,110.89454390941738,0.0,1,1
54,2024-11-30 15:59:50.395741,0.003018202492967248,-0.206618532538414,0.9784210920333862,163.68776166700994,87.99534517595862,0.0,88,164,222,152,-3.2363396,-2.4875207,-3.8883872,516,301,154,87,0,-121.76258574440513,-7.6022012162936585,412.3305815115327,187.45221463692263,64.85175190661953,0.0,139.92330869709724,111.1389384452977,0.0,1,1
55,2024-11-30 15:59:50.605744,0.003619289258494973,-0.2067463994026184,0.9783790111541748,163.95334721192577,87.55248789962178,0.0,87,163,221,152,-3.7040994,-2.6595385,-4.045928,517,301,154,87,0,-122.28092628733887,-8.067088764802143,412.1620967518782,187.71780018183847,64.40889463028269,0.0,140.18889424201308,110.69608116896086,0.0,1,1
56,2024-11-30 15:59:50.805862,0.003619289258494973,-0.2067463994026184,0.9783765077590942,163.8292846387081,87.36054828101106,0.0,88,165,222,153,-3.384635,-2.355916,-3.7873137,516,300,154,87,0,-122.15699647511549,-8.266612153482106,412.19693047311046,187.5937376086208,64.21695501167197,0.0,140.0648316687954,110.50414155035014,0.0,1,1
57,2024-11-30 15:59:51.052860,0.005509613081812859,-0.20842278003692627,0.97796630859375,163.16589453335513,88.01223309982032,0.0,85,165,219,154,-3.1603305,1.4706612,-3.6912172,519,299,154,87,0,-122.29074715525557,-8.34896523113727,412.1543991714668,186.93034750326783,64.86863983048123,0.0,139.40144156344243,111.15582636915941,0.0,1,1
